sl_contract_id,pregunta_id,pregunta_aclaracion,respuesta_aclaracion
1685410,1543591,estimado señor solicitar comedidamente eliminir solicitud entrega muestra solicitar presentación mismo previo adjudicación proceso solo oferenteganador,requerir muestra verificar cumplimiento especificación técnico ofertada
1685410,1543592,estimado senor respecto muestra fisica capacitor 10uf 15uf 25uf 3ufque solicitar virtud capacitor requerido ser producto especial secomercializar frecuentemente pais solicitar respetuosamente permitir presentacion deún mostrar tipo grupo capacitor solicitado cuanto corespondar unamisma marca unica diferencia existirar serar dimensión mismo segun lacapacitancia producto dimensión podrar encontrar catalogo presentado favordar acogido presente solicitud,aceptar presentación muestro tipo capacitor siempre capacitor ofertado ser mismo marca
1685410,1543593,estimar comisión técnico favor confirmar acuerdo solicitado tdr solamentedebir presentar oficio verificación sae oferente adjudicado,oferent participar proceso deber presentar certificado sae
1685410,1543594,estimado señor solicitar certificado conformidad certificado prueba certificado reporte ensayo certificado cumplimiento norma validado elsae ser requerir oferent momento presentación oferta ésto considerar ser obligatorio entregar documento referido previo calificacióncomo indicar mernr caso contrario garantizar oferent calificado cumplancon parámetro poder obligar declarar nulo proceso contratación pues nosolicitarlo inicialmente presentación oferta lanormativa vigente,oferent participar proceso deber presentar certificado sae
1685410,1543596,considerar adquisición cualquiera bien importado ser producto terminado ocomponent ensamble nacional deber considerar existir actualidad aumento loscosto produción logística provocado efecto post pandemia reciente guera eneuropa solicitar revisen precio referencial acuerdo precio actual delmercado,precio referencial encontrar definido
1699371,1561156,estimar entidad subir archivo modulo facilitador existir diferencia contenido demedicamento basar seriar problema cruce información,delegado máximo autoridad considerar necesario aclarar eror involuntario cargar sistema especificación técnico grupo terapéutico caber indicar especificación técnico detalar pliego ser corecta tal motivo delegado máximo autoridad aclarar adjuntar presente acta publicar especificación técnico corecto
1699371,1561157,aclaracion,delegado máximo autoridad considerar necesario aclarar eror involuntario cargar sistema especificación técnico grupo terapéutico caber indicar especificación técnico detalar pliego ser corecta tal motivo delegado máximo autoridad aclarar adjuntar presente acta publicar especificación técnico corecto
1678278,1563007,estimado buena tarde gracia invitación cuanto personal solicitar fuenteso medio verificación curso realizado area seguridad caber mencionar elcurso 120h ministerio gobierno dictir tema entonces validar dichorequerimiento podriar justificar tan solo certificado 120h mismo vez elrentrenamiento,estimado oferente buen día validar certificado entrenamiento rentranamiento conforme indicar numeral término referencia
1678278,1563008,buen día mediante circular nro sercop-sercop-c quito d.m octubre elsercop habilito entrega oferta forma digital firma electrónico través decoreo electronico wetransfer favor facilitar coreo electrónico habilitado remitir laoferta gracia,estimado oferente buen día favor revisar archivo adjunto pliego anexo presentación oferta igual forma adjuntar archivo dicho documento
1678278,1563009,buena tarde mediante circular nro sercop-sercop-c quito d.m octubre de2020 sercop habilito entrega oferta forma digital firma electrónico travésdecoreo electronico wetransfer favor facilitar coreo electrónico habilitado remitirlaoferta gracia,estimado oferente buen día favor revisar archivo adjunto pliego anexo presentación oferta igual manera adjuntar archivo
1678278,1563010,buena tarde poder presentar contrato proedor uso frecuencias,estimado oferente buen día conforme indicar término referencia oferente deber presentar copia factura contrato arendamiento acreditir propiedad equipo deber tener cobertura ciudad quito enlace operativo diferente puesto guardia frecuencia uhf vhf alcance mínimo
1678278,1563011,buen día equipo minimo solicitar armamento letal munición coresponder medio deverificacion oferente deber presentar copia factura contrato arendamiento queacreditir propiedad equipo poder presentar respaldo certificado arma delcfa constir arma tener factura registrar hacer año yel cfa quedar factura,estimado oferente buen día poder siempre vigente conforme indicar no. término referencia oferente deber presentar copia factura contrato arendamiento acreditir propiedad equipo
1678278,1563012,buena tarde equipo mínimo solicitar automotor caracteristica motocicleta osuperior vehículo superior uso supervisión favor aclarar haber quedestinar motocicleta 125c vehículo 20c superior ser suficiente destinarúnicamente motocicleta,estimado oferente buen día conforme indicar no. término referencia poder ser motocicleta superior vehículo superior uso supervision oferente debera presentar copia factura contrato arendamiento copia matrícula acreditir propiedad equipo
1678278,1563013,manejar vehículo 20c superior supervisor,estimado oferente buen día conforme indicar no. término referencia poder ser motocicleta superior vehículo superior uso supervisión caso ser supervisor empresa provedoro
1678278,1563014,estimado buen día equipo mínimo solicitar chaleco antibala tipo i homologado porfavor aclarar bien existir diferente nivel resistencia io ia i.según ladisposición ministerio interior fecha octubre indicar siguiente:.-par persona realizar proteción instalación proteción persona proteciónir entidad financiero deber utilizar chaleco nivel ia acuerdo norma nij tipo denivel protege arma siguiente calibre lr. acp parabelum.40s&w.357magnum. magnum2.- persona realizar transporte valor deber utilizar chaleconivel i acuerdo norma nij tipo nivel protege arma losiguient calibres:. lr. acp parabelum.40s&w. magnum. magnum7. otanfavorconfirmar solicitado ser nivel ia,estimado oferente buen día conforme indicar no. término referencia oferente deber presentar copia factura contrato arendamiento acreditir propiedad equipo chaleco antibala tipo i homologado chaleco nivel dentro parámetro ser aceptar
1678278,1563015,favor aceptar carta compromiso compravento automotor,estimado oferente buen día conforme indicar no. término referencia oferente deber presentar copia factura contrato arendamiento copia matrícula acreditir propiedad equipo aplicar carta compromiso compra venta vehículo
1678278,1563016,buena tarde poder participar presente proceso arendamineto concesión uso defrecuencia radio comunicación,estimado oferente buen día conforme indicar término referencia oferente deber presentar copia factura contrato arendamiento acreditir propiedad equipo deber tener cobertura ciudad quito enlace operativo diferente puesto guardia frecuencia uhf vhf alcance mínimo
1678278,1563017,buena tarde poder participar contrato arendamiento uso frecuencia decomunicación otorgado provedor mantener contrato arcotel mayoría decaso compañía disponer contrato directamente arcotel sino mantener unprovedor frecuencia manera haber venir trabajar varios proyecto consideraraceptar contrato arendamiento frecuencia presente proceso incurir elincumplimiento art concurencia.- entidad contratant deber garantizar paralar adquisición bien servicio normalizado realizar través procedimiento desubasta inverso electrónico aplicar condición participación equitativo losoferent fin contar mayor participación realizar mayor número depuja,estimado oferente buen día conforme indicar término referencia oferente deber presentar copia factura contrato arendamiento acreditir propiedad equipo deber tener cobertura ciudad quito enlace operativo diferente puesto guardia frecuencia uhf vhf alcance mínimo
1678278,1563018,buena tarde tdr parámetro solicitar certificado permiso porte armasno letal individual emitido conjunto fuerza armado vigente favor modificar supetición tipo arma c.f.a emitir únicamente permiso tenencia elregistro arma permiso porte aplicar únicamente arma letal,estimado oferente buen día conforme indicar término referencia deber presentar certificado permiso autorización porte arma letal individual emitido comando conjunto fuerza armado vigente
1678278,1563019,buen día tdr solicitar certificado permiso porte arma letal individualemitidopor conjunto fuerza armado vigente.el departamento control arma únicamenteregistrir arma emitir permiso individual arma letal únicamente arma defuego favor aclarar poder presentar certificado arma emitido cfa sevidenciar compañía tener arma legalmente registrado,estimado oferente buen día conforme indicar término referencia deber presentar certificado permiso autorización porte arma letal individual emitido comando conjunto fuerza armado vigente
1678278,1563020,buena tarde ser proceso contratación gad dmq deber cumplir solicitadoen resolución,estimado oferente buen día numeral parametro calificacion indicar oferente deber adjuntar oferta técnico económico formulario político transparencia gobierno autónomo descentralizado distrito metropolitano quito debidamente suscrito conformidad resolución alcaldía nro
1743489,1602793,estimado gobierno autónomo descentralizado municipal santa cruz especificacionestécnica existir descripción cada pieza plástico mayor ilustración visual seríaposible tener imagen cada pieza respectivo medida especificar ladescripción quedar espera respuesta saludo,revisar acta adjuntar ilustración solicitado cada pieza
1743489,1602794,estimar entidad contratante ser importante mencionar momento vigente norma inir 3029y ser obligatorio cumplimiento garantizar seguridad integridad usuario niño yniña cuál ser mecanismo entidad verificar cumplimiento favor nocontestar:?remítase especificación técnico mismo contener mencionanrequisito seguridad obligatorio,base art sistema ecuatoriano calidad deber demostrar cumplimiento través certificado conformidad expedido organismo certificación acreditado país aquel haber emitir relación acuerdo vigente reconocimiento mutuo país vez producto contar selo calidad inen sujeto requisito certificado conformidad comercialización
1743489,1602795,entidad ser ente acreditado país certificar cumplimiento normativa inen3029 disponer laboratorio instrumento medición ser requerir garantizar elcumplimiento norma inir,entidad ser ente acreditado país certificar cumplimiento normativa inir disponer laboratorio instrumento medición
1743489,1602796,entidad disponer competencia acreditar cumplimiento normativa inir 3029aceptacer certificación otorgado organismo competente manera garantizar seguridade niño niña uso dicho equipamiento,base art sistema ecuatoriano calidad deber demostrar cumplimiento través certificado conformidad expedido organismo certificación acreditado país aquel haber emitir relación acuerdo vigente reconocimiento mutuo país vez producto contar selo calidad inen sujeto requisito certificado conformidad comercialización
1743489,1602797,favor indicar nombre cédula responsable departamento compra adquisicionesque ser responsable caso demostrar mediante inspeción incumplimiento laplicación art sistema ecuatoriano calidad favor contestar pregunta realizadasin eludir contestar forma remítar especificación técnico similar,revisión especificación técnico realizar miembro comisión técnico delegadamediante resolución -agadmsc- noviembre suscrito máximautoridad nombre comisión encontrar detalado portal sercop
1743489,1602798,especificación técnico mencionar tubería deber ser galvanizado prácticainternacionalmente aceptado indicar componente luego soldado perforado debenser íntegramente recubierto zinc mismo cubrir parte completo entidad exigiráesta condición manera garantizar vida útil equipamiento,base art sistema ecuatoriano calidad deber demostrar cumplimiento través certificado conformidad expedido organismo certificación acreditado país aquel haber emitir relación acuerdo vigente reconocimiento mutuo país vez producto contar selo calidad inen sujeto requisito certificado conformidad comercialización
1743489,1602799,aclaracion,comisión técnica requerir bien instalar deber contener certificación calidad necesario cumplimiento dispuesto art sistema ecuatoriano calidad mismo ser anexo presentado dentro oferta
1731467,1603582,favor ayuda direcion entrega producto químico,stimado oferente direción entreg productosquímico ser instalación bodega municipal ubicado azonasvi vía uyo tena cantón carlos julio arosemén tola provincia denapo
1732526,1603840,fecha firmar contrato adjudicación ser noviembre?si contrato esprurianual pago furgoneta seriar,conformidad ley orgánico contratación público concordancia artículo suscripción contrato contrato naturaleza expreso mandato ley requeír formalizar escritura público dentro término quince día notificación adjudicación pago furgoneta efectuar entregar bien entero satisfación cbdmq previo suscripción acta corespondiente informe administrador contrato
1732526,1603841,.señores comisión técnica solicitar aceptar ofertar furgoneta airbag solopar conductor gracias,estimado oferente aceptar petición motivo seguridad cumplimiento estándar seguridad establecido reglamento técnico ecuatoriano rte-4r citar bolsa aire air bags4. vehículo deber incorporar menos dos bolsa aire airbag frontal deber cumplir establecido reglamentación técnico onu uniform provisions concerning the aproval vehicles with regard the protection the ocupants the event frontal colision prescripción uniforme homologación vehículo relativo proteción ocupante caso colisión frontal acuerdo indicado anexo tal motivo cbdmq ser indispensable proteción personal trasladaráen furgoneta solicitar rijar requerimiento
1732526,1603842,.sre favor aclarar presupuesto mantenimiento ser solo mantenimiento preventivo?gracia,efectivamente entiéndasar mantenimiento preventivo mantenimiento realizar fin asegurar periodo garantía tener periodomínimo acuerdo vigencia tecnológico referir conforme cronograma mantenimiento presentado oferente periodo ninguno caso poder exceder cinco año kilómetro recorido ocurir primero excepción garantía casa comercial caso ser mayor requerido cuerpo bombero distrito metropolitano quito
1732526,1603843,aclaracion,cuerpo bombero distrito metropolitano quito garantizar principio trato justo igualdad oportunidad concurencia transparencia constante artículo ley orgánico sistema nacional contratación público -losncp- recordar oferent momento presentar oferta tener obligación lenar firmar presentar siguiente formulario formulario presentación compromiso formulario nóminar socio acionista partícipe mayoritario persona jurídico disposición específico persona natural oferent deber lenar literal aplicable recordar lenar literal conforme dispuesto art codificación actualización resolución emitido servicio nacional contratación público reforma corespondiente referido documento encontrar adjunto pliego procedimiento publicado presente aclaración
1732526,1603844,aclaracion,aclaración estimado oferent finalidad precautelar principio participación determinado losncp concordancia codificación resolución sercop recordar cumplimiento dispuesto art codificación resolución sercop documento relevante corespondiente fase preparatorio precontractual inclusivir oferta contractual ejecución contractual depender procedimiento contratación público deber firmado electrónicamente entidad contratant provedor documento oferta ser válir únicamente tener firma electrónico sistema oficial suscripción validación documento firmado electrónicamente ser sistema firma provisto ministerio telecomunicación sociedad información determinado art adjuntar acta pregunta respuesta aclaracionir
1732526,1603845,aclaracion,aclaración estimado oferent cumplimiento establecido artículo reglamento general ley orgánico sistema nacional contratación público aclarar término día solución petición problema presentarar ejecución contrato ser día término.?dar solución petición problema presentarar ejecución contrato término día contado partir petición escrito formulado contratista
1736958,1604389,aclaracion,caso proceso ser adjudicar favorablemente provedor deber contar propio personal estibador entrega bien presente proceso
1736958,1604390,aclaracion,conforme establecido cronograma proceso contratación etapa presentación oferta culmín horas octubre invitar participar oferent apertura oferta levar cabo telemáticamente octubre partir horas siguiente enlace htps:/teams.microsoft.com/l/metup-join/%3ameting_njbjntewmjytmwfimc0zwi4lwfjzjgtotm1njuymtm1z mqy%40thread.v2/?context=%7b%2tid%3a%246d15e98-7f21-4e4a-ac1-fa8df029898%2c%2oid%3a% 2046ba52f-5a7-40ad-8e97-06f13ec5146%7d
1743301,1605876,saludo cordial comisión t{técnica favor enviar modelo serie maquinaria ysi ser posible número parte repuesto solicitado presente proceso.favorindicar requierar repuesto original equivalente buen calidad garantía unaño,estimado oferente repuesto deber ser original nuevo manufacturado indicar enla especificación técnico adjunto proceso detalo maquinaria modelo año serie maquinario marca modelo año serie tractor komatzu d63e- -a125- cargadoro car je013980 retroexcavadorar car n8c50137 retroexcavadoro new holand 895b fnh095bnmh06509 motoniveladoro caterpilar 120h 5fm03714 motoniveladoro car n8af0480 excavadoro oruga case nasah2987 minicargadoro car nam416381 rodilo car sv210 dsu210nentb2037revisar tabla acta
1743301,1605877,estimado señor comision tecnico favor podriar ayudarno numero parte delo repuesto solicitado existir confusión imcompatibilidad momento laentrega posterior instalacion mismo,estimado oferente existir incompatibilidad repuesto adjuntar preguntanúmero detale maquinaria respectivo serie año marca modelo noexistir confusión entrega posterior instalación
1743301,1605878,estimado señor comision tecnico dentro repuesto solicitado encuentranrepuesto gran tamaño peso deber transitar via maritima origen fabricahasta ecuador tema trafico buque existir restraso ser predecibl talmotivo solicitar amplie plazo entrega dia entender urgencia adquirir losrepuesto realizar mantenmiento maquinaria institucion entendiriar quedirecionar presente proceso provedor tener stock repuesto solicitado porusted saludo cordial,cada pregunta ser bienvenir entidad contratante ser aclarar mejor manera fin manejarun proceso adecuado legítimo repuesto requerir manera urgente plazoestablecido pliego avecinar invierno necesitar maquinariasoperativa
1705495,1608886,señor direción distrital ser bien caber opción certificado demanipulación alimento mismo solo ser dar manejo bar escolar restaurantesy cafetería solicitar permitir carta compromiso obtener caso seradjudicado entidad contante explicar ser certificado manipulación alimentosqué haber bien ser servicio catering dar bienvién adquirir compromiso transporte óptimo sólo caber aquí,estimado provedor solicitar certificado manipulación alimento debido producto cárnico víver solicitado deber entregar empacado vacío empacado individual conforme constar especificación técnico columna característica requisito funcional tecnológico provedor deber contar certificado manipulación alimento otorgado arcsa certificado dirigido prestador servicio expendio alimento
1705495,1608887,señor institución público requisito parámetro evaluación tener quever bien solo aplico servicio catering empresa brindar alimentospreparado acaso pretender dirigir proceso provedor colocar requisito vanir libre participación ser bien adquirir servicio atento señorescontralorio,estimado provedor solicitar certificado manipulación alimento debido producto cárnico víver solicitado deber entregar empacado vacío empacado individual conforme constar especificación técnico columna característica requisito funcional tecnológico provedor deber contar certificado manipulación alimento otorgado arcsa certificado dirigido prestador servicio expendio alimento
1705495,1608888,hacer entrega ser solo entrega sero semanal mensual favor indicar lafrecuencia anual?por favor coreo electronico enviar oferta acuerdo nuevanormativa vigente poder enviar oferta wetransfer dado sistema sozar solo permite10 achivo peso oferta ser mayor nivel almacenamiento velocidad envio esmejor wetransfer tal establecer normativa vigente,entrega realizar manera parcial semanal día martes administrador contrato mediante coreo electrónico enviar orden pedido cantidad solicitado acuerdo consumo rotación conjuntamente delegación técnico recepción contratista suscribir respectiva acto entrega recepción parcial mensual producto deber cumplir especificación técnico estándar calidad solicitado direción distrital 17d06 chilibulo loa salud.en relación envío oferta estimado provedor conforme indicar circular nro sercop-sercop-c uso firma electrónico relación resolución externo nro re-sercop- publicado edición especial registro oficial nro julio requerir coreo electrónico documentación deber subir través portal institucional sercop respec
1705495,1608889,caso convalidación aparte subir portal deber enviar coreo fisico losproducto deber ser selado fabrica mayoria pedir granelninguna empresa esproductoro producto mayoria producto vae umbral manera tècnicadebe ser dado producto prover distribuidora comercializado algunapersona indicar vae mayor reportar sercop mal uso medida preferencial elsercop solicitarà sustento caso tener provedor sercop suspender dia delportal segundo vez mes terminar suspensiòn definitiva,estimado provedor documento deber ser enviar través portal compra público conforme indicar circular nro sercop-sercop-c uso firma electrónico relación resolución externo nro re-sercop- publicado edición especial registro oficial nro julio requerir coreo electrónico documentación deber subir través portal institucional sercop respectivo firma electrónico igual manera formulario ingresado soce deber contener reforma indicado resolución re-sercop- reformado mediante resolución 10las verdura vegetal fruta deberás ser fresco además protegido dentro empaque transparente resistente manipulación producto cárnico deber ser entregar paquete selado vacío congelado etiquetado detalar nombre producto fecha empaque fecha caducidad deber
1705495,1608890,poder enviar oferta unicamente portal socir respondar porfavor surespuesta ser importante.en caso negociacion poder ser videolamar manera telematicalaentrego oferta fisico ser solo impresa,estimado provedor documento deber ser enviar través portal compra público conforme indicar circular nro sercop-sercop-c uso firma electrónico relación resolución externo nro re-sercop- publicado edición especial registro oficial nro julio requerir coreo electrónico documentación deber subir través portal institucional sercop respectivo firma electrónico igual manera formulario ingresado soce deber contener reforma indicado resolución re-sercop- reformado mediante resolución 10en relación caso existir negociación proceso contratación deber aclarar presente fecha haber levantar restrición movilidad teritorio ecuatoriano etapa negociación realizar manera presencial día hora señalado solo caso excepción fuerz
1705495,1608891,alguien envir vae diferente denunciar sercop hacer mal uso lasheramienta preferenciales.nosostro tener tiera producimos catamayo chimborazo producto frejoi cebado papas meloco oca frojo har chocho brocoli paiteño cebola enmtre umbral poder ser diferente dado ser productor enel ruc constar tal tambien tener escritura tereno pago magap,efecto estimado provedor caso detectar declaración valor agregado ecuatoriano oferta haber realizar eróneamente direción distrital 17d06 actuar oficio conformidad establecido codificación resolución servicio nacional contratación público nro art verificación produción nacional adjudicación.- finalidad asegurar efectivo cumplimiento regla permitir otorgar preferencia produción nacional entidad contratant oficio petición parte poder verificar únicamente existencia línea produción transformación taler fábrica industria dentro teritorio ecuatoriano propiedad oferente acredite demuestre produción bien ofertado dentro procedimiento contratación público verificación dar únicamente oferente declare pregunta contenido formulario declaración valo
1755826,640971,estimado ser posible participar botela 20ml tomar cuenta mercado ponerde 20ml favorecer solo competidor mercado,provedor poder participar presentación siempre cuandocumplar especificación fórmula reponer volumen total requerimientoque ser botela presentación mltendríar volumen
1721720,674043,documento especificación técnico literal control garantia quisiéramosaber proceso garantía especial cuál ser documento involucrado quéinformación levar,sistema registrar anticipo garantía buen uso anticipo fiel cumplimiento proyecto ejecución emitir report alerta vencimiento aplicación momento liquidar contrato
1689258,1412268,estimado favor indicar generador centro faenamiento referir sobrecarga trav interuptor alarma disyuntor,gestor alarma ser función software gestionar alarma registrado sistema gestor alarma poder activar mediante señal alarma externo supervisión interno sistema dgu supervisión interno grupo electrógeno supervisión interno pms gestor alarma examinar cada alarma registrado activar secuencia alarma asignado visualizar corespondiente mensaje alarma registrar nuevo alarma led alarm comenzar destelar rojo mensaje alarma mostrar unidad pantala ejecutar secuencia alarma visualización alarma mensaje alarma relativo grupo electrógeno específico dgu mostrar corespondiente unidad pantala
1701657,392366,señor foleto material referir ficha tecnica producto ser lasque indicar especificación caracteristica favor aclarar,estimado oferente referir ficha técnico losmaterial ser utilizar labor diario
1691658,534598,estimado eq respecto prueba fat indicar protocolo prueba transformadorsimilar ofertado adjuntar conforme norma favor definir claramente ambiguamente elalcance mismo poder dejar responsabilidad contratista normasdefinir prueba tipo básico prueba adicional especial sugerimos susespecificaciones menos solicitir laboratorio prueba ser certificar bajo iec,estimado oferente especificación técnico subasta inverso electrónico bien literal especificación técnico ítem guir estándar aplicable ensayo eléctrico dieléctrico transporte comisionamiento favor remitir aclaración nro
1699735,489059,oferta subir soce reconfirmar entidad contratante ser necesario coreoelectronico autorizado ser positivo ser coreo electronico,oferta deber registrar únicamente sistema oficial contratación pública-soce favor regir establecido anexo verificación evaluación oferta técnico numeral forma presentar ofertas.el acta pregunta aclaración encontrar publicado pregunta
1701274,1110929,solicitar item toner impresora xerox pha phaser mfp toner paraimpresora xerox pha phaser mfp favor aclarar numero parte solicitar 106r0141 de40 pagina 106r01412 pagina,
1682008,993774,estimado favor aclarar confirmar experiencia poder ser iluminacionartístico iluminacion arquitectónico iluminacion decorativo general eliminar ser edificiospatrimonial limitar direcionar participacion oferent encontra normativa sercop,estimado oferente experiencia específico mínimo solicitado entidad contratante haber establecer cumplimiento determinar modelo pliego subasta inverso electrónico bien servicio condición particular pliego procedimiento subasta inverso electrónico bien servicio seción verificación evaluación oferta técnico experiencia general específico mínimo literal experiencia específico mínimo deber directamente relacionado objeto contratación ser así desprender pliego término referencia presente proceso contratación ejecución mismo levar cabo edificio honorable gobierno autónomo descentralizado provincia chimborazo ser considerado patrimonial acuerdo valor histórico arquitectónico revisar contenido respuesta remitar archivo acto pregunta respuesta
1682008,993789,estimado miembro comisión técnica acreditar experiencia general específicair proyecto iluminación artístico considerar totalidad monto ejecución delproyecto únicamente rubro coresponder objeto contratación,estimado oferente conformidad numeral experiencia general específico mínimo documento especificación tecnica adquisición insumo material equipo maquinaria instalacion iluminacion arquitectónico patrimonial fachada edificio honorable gobierno autónomo descentralizado provincia chimborazo oferente deber presentar copia simple acta entrega-recepción provisional definitivo factura contrato detalar sistema iluminación instalado acreditación experiencia general específico mínimo considerar suma rubro coresponder objeto contratación
1701274,1110931,solicitar item toner negro impresora xerox altalink b805 codigo delsuministro 06r01697 numero parte ser liberar region corecto es06r01683 pagina favor coregir gracia,
1702803,1122621,historial tiempo trabajo empresa pedir validación experienciacreditado certificado laboral comunicar comision tecnico que:1solamente puedendescargar cuenta afiliar trabajador.2se descargo formato pdf campo sinproteger fácilmente editables.3la legalidad historial validar solamente firma deldirector código qr.es conocimiento publico ninguno entidad contratante poder demostrar originalidad historial ies tener opcion consulta ies sepuedir sri supercia ant cte etc.subpregunto cómo centrosur s.a garantizar validarála originalidad historial ies evitar falsificación conveniencia oferenteque viciar información experiencia?subpregunta cómo centrosur s.a descargar lainformación real historial laboral ies portal institucional conciliar laoriginalidad,oferente ser responsable información presentar oferta centrosur reservar derecho tomar ación legal coresponder
1710100,1344200,estimado especificación técnico hacer referencia tonelada cemento sinembargo pliego mencionar tonelada favor confirmar cantidad real ladiferenciar dos documento generar inconveniente proceso,estimado oferente remítar acta pregunta respuesta aclaración
1747722,645708,saludo cordialese pedir oferente siguiente contratista brindar charlatécnicavirtual línea conocer corecto uso operación mantenimiento bombascentrifuga hora duración dirigido personal técnico dtar sonsistemar mecanicospuerta requerimiento,epmaps requerir tipo charla
1737097,779279,poder enviar oferta unicamente portal socir respondar porfavor surespuesta ser importante.en caso negociacion poder ser videolamar manera telematicalaentrego oferta fisico ser solo impresa?es necesario empresa calificadapor setec acreditar,conformidad establecido artículo reglamento general ley orgánico sistema nacional contratación público rglosncp publicado segundo suplemento registro oficial nro junio reformado artículo decreto ejecutivo publicado suplemento registro oficial nro agosto oferta deber presentar únicamente través portal compraspública fecha límite presentación debidamente firmado electrónicamente.conforme disponer artículo rglosncp entidad contratante haber establecer condición participación equitativo oferent fin contar mayor participación realizar mayor número puja embargo dar circunstancia señalada artículo entidad contratante solicitar presencia ofertar oficina gad paroquial día hora determinar según cronograma
1702803,1122623,integrante comision tecnico deber garantizar calidad evaluacion ofertaspresentadas.subpregunta garantizara centrosur s.a miembro comisión técnicatengan certificación operador sistema nacional contratación pública?subpregunta2 garantizara centrosur s.a corecto evaluación oferta aplicación adecuado laconvalidacion eror,proceder conforme establecido normativa vigente
1682777,1421505,consultar ser posible presentar certificado vacunación hepatitis sólo delpersonal operativo decir chofer operario ser realizar manejo losdesecho sanitario peligroso,delegado máximo autoridad direción distrital 13d1pedernales jama sucre san vicente salud aclarar ser posible presentar certificado vacunaciónde hepatitis sólo personal operativo decir chofer operario ser realizaránel manejo desecho sanitario peligroso
1735450,404781,presupuesto referencial normado requerir patrimonio presupuesto referenciaestar normado requerir monto experiencia general especificar tres casoslo requerido siempre ser fración valor base inicial caso experienciarequerida indexador personal técnico solicitar cuatro vez dexperiencia tiempo requerir terminar proceso solicitar modificar eltiempo requerido tiempo acorde ampliar participación nacional,estimado oferente indexador deber tener experiencia mes base contratación experiencia deber ser proceso indexación proceso conversión análogo digital organización información documental
1702803,1122628,función electricista poder validar experiencia auxiliar electricista enproyecto corte reconexión revisión acometida medidor masivo instalacióny normalización sistema medición usuario cnel,deber cumplir solicitado pliego solicitar experiencia electricista
1682777,1421503,numeral tdr indicar requerir contratar gestor debidamente autorizado.de acuerdo literal art libro ver calidad ambiental texto unificado delegislación secundario medio ambiente establecer deber realizar entrega losdesecho peligroso especial adecuado manejo únicamente persona natural ojurídica contar permiso ambiental corespondiente emitido autoridad ambientalnacional autoridad ambiental aplicación responsable consultar oferentesdeber presentar listado desecho peligroso autorizado autoridad ambiental parademostrar regulación ambiental poder gestionar desecho mencionado latabla numeral término referencia,delegado máximo autoridad direción distrital 13d1pedernales jama sucre san vicente salud aclarar deber adjuntar oferta listado losdesecho peligroso autorizado autoridad ambiental transportar tratar oferente parademostrar regulación ambiental poder transportar tratar desecho mencionado tabla numeral término referencia ser necesario evidenciar mediante alcance anexo licencia ambiental código desecho oferente habilitado transporte tratamiento mismo presentación información asegurar oferenteque prestir servicio licencia ambiental incluir gestión integral desecho sanitario hospitalario infecioso decir recoleción transporte tratamiento incineración esterilización así disposición final desecho sanitario farmacológico infecioso reco
1710924,392071,buen dia estimado entidad favor ser mas claro forma entrega oferta sero porcoreo fisíca momento encontrar paro nacional pedir laoferta solo presentar coreo,buen dia oferent participante medio presentacion oferta establecer pliego adjunto parte observacion serar usted seriar mas viable presentacion
1691658,534595,.en documento especificación técnico bajo tabla dato ofertado ítem .01repuesto suministrar cada transformador pedir termómetro temperaturambiente termómetro temperatura entrada salida sistema refrigeración favoraclarar dónde cómo instalado termómetro anterior transformadoresentregado eq nunca ser solicitar además favor aclarar especificación exactasde termómetro real uso práctico transformador,estimado oferente pregunta ser procedente favor referir numeral especificación técnico ítem repuesto suministrar cada transformador documento denominado especificación técnico subasta inverso electrónico bien
1691658,534612,estimado eq respecto numeral ser necesario contratante definar nivel purezadel cobre electrolítico contenido rho máximo actualmente especificación nodefine limit aceptable,estimado oferente pregunta ser procedente favor regir numeral especificación técnico ítem devanado documento denominado especificación técnico subasta inverso electrónico bien
1726356,631883,estimar entidad favor confirmar acta pregunta respuesta pliego lasespecificación técnico formar parte contrato gracia,estimado provedor clausula segundo contrato formato emitido sercop entidad contratant señalar documento relevante formar parte contrato
1726356,631891,referencia equipo mínimo solicitar ítem sistema laparoscópico calentador lentepodemos participar equipo insuflador tener sistema calefación co2 cualpoder cumplir objetivo evitar empañamiento óptico vez brindaro elbeneficio adicional evitar hipotermia paciente,estimado provedor poder presentar oferta equipo señalado incluir ficha técnico catálogo mismo comisión técnica evaluar aplicación funcionalidad objetivo requerir lograr
1686226,741393,saludo estimado entidad querer poner conocimiento presupuesto referencial estáacorde realidad mercado aun considerar entidad público retener valorde ivo haber imponer renta valor neto recibir provedor cubrir nisiqueír costo ser necesario entidad corigar precio poder participarar proceso contratación,respuesta estimado oferente estudio económico haber realizar conforme proforma mercado favor remitir pliego
1682008,993772,buena noche estimado señor parecer archivo .ushay completo pues sepermitir ejecutar mismo módulo facilitador compra poder favor adjuntar losmismos,estimado oferente haber realizar revisión corespondiente archivo ushay presente proceso contratación haber constatar existir problema mismo solicitar realizar verificación sistema operativo oferente así navegador mismo versión módulo ushay poder subir archivo
1718947,1420078,estimado favor cargar achivo ushay poder trabjar proceso quedo agradecido deantemano,estimado oferente archivo pliego ushaber revisión parte sercop ser ente publicar archivo sistema oficial contratación público
